,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strikePx,maturity,days_to_maturity,moneyness
820,65136.77,1.0,8.3,BTC-27DEC24,81.59,83.07,68936.56,81.82,0.0024,0.0028,0.0,430.2,0.026,0.0001,0.003,"[[0.0028, 8.3], [0.0029, 8.3], [0.0031, 8.0], [0.0032, 10.0], [0.005, 0.1], [0.0055, 0.2], [0.0065, 0.5], [0.007, 0.1], [0.0095, 0.3], [0.01, 0.1], [0.0115, 15.5], [0.0135, 0.1], [0.0305, 1.0], [0.045, 1.0]]","[[0.0024, 1.0], [0.0019, 7.0], [0.0016, 1.0], [0.0015, 2.0], [0.0014, 23.0]]",0.00268665,BTC-27DEC24-300000-C,0.0025,65136.77,71981445199,open,1718848827785,4.18595,-3.84489,17.88084,0.0,0.01411,193.03,1.2,25.0,0.0024,0.003,300000.0,2024-12-27,189,4.351827245223725
821,65134.59,0.0,0.0,BTC-27DEC24,0.0,0.0,68936.66,81.82,0.0,0.0,0.0,1.4,3.5545,3.185,3.093,[],[],3.34358993,BTC-27DEC24-300000-P,3.3543,65134.59,71972595037,open,1718848828791,-1559.51265,-3.84492,17.88096,0.0,-0.98589,0.0,0.0,,,,300000.0,2024-12-27,189,-4.351820932432758
822,65133.55,0.1,0.0,BTC-28MAR25,0.0,0.0,70739.67,68.25,0.1095,0.0,0.0,10.5,0.7375,0.7045,0.7125,[],"[[0.1095, 0.1], [0.108, 0.1]]",0.71989754,BTC-28MAR25-20000-C,0.7192,65133.55,71980520840,open,1718848829798,148.68185,-1.65444,13.63559,0.0,0.99198,0.0,0.0,,,,20000.0,2025-03-28,280,0.28272679247726207
823,65133.24,0.2,20.0,BTC-28MAR25,67.5,70.01,70738.62,68.25,0.0018,0.0023,0.0,146.0,0.0165,0.0001,0.0021,"[[0.0023, 20.0], [0.0026, 0.1], [0.0027, 0.1], [0.0028, 0.1], [0.0029, 0.1], [0.003, 0.1], [0.0031, 0.1], [0.0032, 0.1], [0.0033, 0.1], [0.0034, 0.1], [0.0035, 8.1], [0.0036, 0.1], [0.005, 0.1], [0.0065, 1.0], [0.008, 0.1], [0.012, 11.0]]","[[0.0018, 0.2], [0.0016, 8.0], [0.001, 0.6], [0.0007, 0.1], [0.0006, 11.0], [0.0005, 50.0], [0.0004, 50.0], [0.0003, 50.0], [0.0002, 85.0], [0.0001, 132.2]]",0.00206125,BTC-28MAR25-20000-P,0.0019,65133.24,71979740750,open,1718848830805,-5.42804,-1.65451,13.6362,0.0,-0.00802,5373.93,39.3,0.0,0.0021,0.0021,20000.0,2025-03-28,280,-0.28273098909761035
824,65133.24,15.9,15.6,BTC-28MAR25,0.0,75.44,70738.62,64.63,0.5755,0.595,0.0,19.3,0.6215,0.563,0.5965,"[[0.595, 15.6]]","[[0.5755, 15.9]]",0.58698879,BTC-28MAR25-30000-C,0.5861,65133.24,71981296910,open,1718848830804,205.8088,-5.67824,49.41641,0.0,0.96372,0.0,0.0,,,,30000.0,2025-03-28,280,0.4240964836464155
825,65133.57,8.0,12.8,BTC-28MAR25,62.81,66.39,70738.22,64.63,0.009,0.0115,0.0,215.4,0.037,0.0001,0.0105,"[[0.0115, 12.8], [0.012, 8.0], [0.014, 10.0], [0.017, 7.0], [0.0215, 1.0], [0.1, 0.1], [4.0, 30.0]]","[[0.009, 8.0], [0.0085, 10.0], [0.0075, 0.2], [0.0055, 0.1], [0.0048, 0.2], [0.0046, 2.5], [0.0035, 0.5], [0.0003, 1.5], [0.0002, 1.0], [0.0001, 5.7]]",0.01023476,BTC-28MAR25-30000-P,0.0102,65133.57,71981296908,open,1718848831810,-25.35578,-5.67829,49.4167,0.0,-0.03628,19400.25,30.2,10.5263,0.0095,0.0105,30000.0,2025-03-28,280,-0.4240988817643418
826,65132.78,13.1,12.9,BTC-28MAR25,56.68,69.47,70739.16,63.84,0.4575,0.4765,0.0,26.7,0.5225,0.432,0.472,"[[0.4765, 12.9]]","[[0.4575, 13.1]]",0.46837265,BTC-28MAR25-40000-C,0.4677,65132.78,71981294484,open,1718848832817,237.16476,-12.1166,106.75521,0.0,0.90277,0.0,0.0,,,,40000.0,2025-03-28,280,0.5654576616403135
827,65132.46,8.7,20.2,BTC-28MAR25,62.75,64.74,70738.13,63.84,0.0315,0.0345,0.0,151.1,0.0825,0.014,0.034,"[[0.0345, 20.2], [0.037, 9.0], [0.05, 0.1], [0.111, 1.0]]","[[0.0315, 8.7], [0.031, 8.0], [0.0205, 0.1], [0.0125, 9.0], [0.011, 5.0], [0.01, 0.5], [0.0025, 0.1], [0.0001, 2.5]]",0.03270061,BTC-28MAR25-40000-P,0.0331,65132.46,71981448127,open,1718848833825,-71.05639,-12.11689,106.75751,0.0,-0.09723,441.33,0.2,0.0,0.034,0.034,40000.0,2025-03-28,280,-0.5654658951261504
828,65132.74,11.9,11.6,BTC-28MAR25,59.26,67.42,70737.6,63.84,0.358,0.377,0.0,13.2,0.4405,0.3215,0.3665,"[[0.377, 11.6]]","[[0.358, 11.9]]",0.3692147,BTC-28MAR25-50000-C,0.3686,65132.74,71981294482,open,1718848834834,243.74504,-18.76417,165.32561,1e-05,0.81576,0.0,0.0,,,,50000.0,2025-03-28,280,0.7068376648345434
829,65132.74,8.1,16.8,BTC-28MAR25,62.81,64.52,70737.6,63.84,0.073,0.077,0.0,232.5,0.147,0.041,0.0715,"[[0.077, 16.8], [0.08, 7.0]]","[[0.073, 8.1], [0.072, 6.0], [0.071, 7.0], [0.057, 0.1], [0.056, 0.1], [0.02, 0.1], [0.0165, 5.0], [0.016, 2.0], [0.015, 3.0], [0.013, 1.0], [0.011, 1.0], [0.0009, 0.1], [0.0004, 0.1], [0.0001, 0.2]]",0.07462325,BTC-28MAR25-50000-P,0.0754,65132.74,71981427768,open,1718848834833,-141.52798,-18.76417,165.32561,1e-05,-0.18424,468.84,0.1,0.0,0.0715,0.0715,50000.0,2025-03-28,280,-0.7068376648345434
830,65132.68,0.0,0.0,BTC-28MAR25,0.0,0.0,70737.84,63.84,0.0,0.0,0.0,32.4,0.4055,0.275,0.318,[],[],0.32678246,BTC-28MAR25-55000-C,0.3262,65132.68,71978704773,open,1718848835839,240.30922,-21.55128,189.88153,1e-05,0.76707,0.0,0.0,,,,55000.0,2025-03-28,280,0.7775187933360702
831,65133.01,15.5,17.1,BTC-28MAR25,62.46,64.69,70737.78,63.84,0.1,0.106,0.0,79.9,0.1855,0.062,0.1095,"[[0.106, 17.1], [0.1065, 6.0], [0.109, 6.0], [0.2, 1.0]]","[[0.1, 15.5], [0.0995, 6.0], [0.0985, 6.0], [0.0155, 1.0], [0.015, 1.0]]",0.1027334,BTC-28MAR25-55000-P,0.1037,65133.01,71981452330,open,1718848836848,-183.49165,-21.55134,189.88163,1e-05,-0.23293,0.0,0.0,,,,55000.0,2025-03-28,280,-0.777519452829874
832,65133.75,11.0,0.0,BTC-28MAR25,61.72,0.0,70737.67,63.84,0.282,0.0,0.0,14.1,0.373,0.2345,0.333,[],"[[0.282, 11.0], [0.28, 0.1], [0.25, 0.2]]",0.28885063,BTC-28MAR25-60000-C,0.2883,65133.75,71981453345,open,1718848837852,233.66463,-23.84586,210.09741,1e-05,0.71701,0.0,0.0,,,,60000.0,2025-03-28,280,0.848204358441549
833,65135.46,11.2,17.2,BTC-28MAR25,62.83,65.02,70739.07,63.84,0.1335,0.14,0.0,77.7,0.2275,0.0875,0.138,"[[0.14, 17.2], [0.1405, 6.0], [0.142, 5.0], [0.2, 1.0]]","[[0.1335, 11.2], [0.132, 6.0], [0.1315, 5.0], [0.0985, 0.3], [0.04, 0.2]]",0.13534188,BTC-28MAR25-60000-P,0.1365,65135.46,71981452375,open,1718848838860,-228.65673,-23.8459,210.09731,1e-05,-0.28298,0.0,0.0,,,,60000.0,2025-03-28,280,-0.8481875715923322
834,65136.5,11.7,14.7,BTC-28MAR25,62.07,65.21,70740.78,63.79,0.249,0.259,0.0,72.6,0.3435,0.1985,0.257,"[[0.259, 14.7]]","[[0.249, 11.7], [0.2485, 6.0], [0.228, 0.1], [0.2275, 0.1], [0.15, 10.0]]",0.25606884,BTC-28MAR25-65000-C,0.2545,65136.5,71981435041,open,1718848839867,224.75294,-25.60162,225.74474,1e-05,0.66681,50222.86,3.0,0.0,0.257,0.257,65000.0,2025-03-28,280,0.9188476576028707
835,65136.5,21.0,14.6,BTC-28MAR25,62.43,65.41,70740.78,63.79,0.169,0.1785,0.0,229.5,0.272,0.1175,0.1745,"[[0.1785, 14.6], [0.179, 6.0], [0.1795, 5.0], [0.2, 1.5]]","[[0.169, 21.0], [0.168, 5.0]]",0.17310181,BTC-28MAR25-65000-P,0.1733,65136.5,71981454150,open,1718848840316,-276.10199,-25.60162,225.74474,1e-05,-0.33319,34313.06,3.0,0.0,0.1745,0.1745,65000.0,2025-03-28,280,-0.9188476576028707
836,65132.72,5.0,5.0,BTC-28MAR25,63.31,65.1,70740.38,64.24,0.223,0.229,0.0,230.3,0.319,0.1695,0.228,"[[0.229, 5.0], [0.2295, 6.0], [0.24, 0.1], [0.31, 0.3], [0.32, 0.4], [0.33, 0.3], [0.34, 0.1], [0.3445, 4.0], [0.3465, 0.1], [0.349, 0.1], [0.353, 0.1], [0.358, 0.1], [0.3585, 0.1], [0.36, 0.1], [0.363, 0.1], [0.368, 0.1], [0.372, 0.2], [0.376, 0.1], [0.38, 0.1], [0.384, 0.1]]","[[0.223, 5.0], [0.2195, 6.0], [0.2005, 1.0], [0.19, 0.8], [0.184, 0.1], [0.18, 0.1], [0.17, 0.6], [0.1615, 6.0], [0.11, 15.0]]",0.22711489,BTC-28MAR25-70000-C,0.2261,65132.72,71981454360,open,1718848840873,213.68089,-27.04271,236.78431,1e-05,0.61815,25324.32,1.7,-0.6536,0.226,0.2295,70000.0,2025-03-28,280,0.9895338419160314
